filename,source,x,y,level,relative_x,relative_y
case_0455.jpg,tseg,119,171,L4/L5,0.46484375,0.66796875
case_0455.jpg,tseg,119,148,L3/L4,0.46484375,0.578125
case_0455.jpg,tseg,123,122,L2/L3,0.48046875,0.4765625
case_0455.jpg,tseg,127,98,L1/L2,0.49609375,0.3828125
case_0459.jpg,tseg,123,195,L5/S1,0.48046875,0.76171875
case_0459.jpg,tseg,123,170,L4/L5,0.48046875,0.6640625
case_0459.jpg,tseg,124,140,L3/L4,0.484375,0.546875
case_0459.jpg,tseg,128,110,L2/L3,0.5,0.4296875
case_0459.jpg,tseg,135,81,L1/L2,0.52734375,0.31640625
case_0462.jpg,tseg,125,190,L5/S1,0.48828125,0.7421875
case_0462.jpg,tseg,115,164,L4/L5,0.44921875,0.640625
case_0462.jpg,tseg,113,134,L3/L4,0.44140625,0.5234375
case_0462.jpg,tseg,115,100,L2/L3,0.44921875,0.390625
case_0462.jpg,tseg,121,66,L1/L2,0.47265625,0.2578125
case_0463.jpg,tseg,118,194,L5/S1,0.4609375,0.7578125
case_0463.jpg,tseg,115,168,L4/L5,0.44921875,0.65625
case_0463.jpg,tseg,116,140,L3/L4,0.453125,0.546875
case_0463.jpg,tseg,124,109,L2/L3,0.484375,0.42578125
case_0463.jpg,tseg,131,82,L1/L2,0.51171875,0.3203125
case_0467.jpg,tseg,126,188,L5/S1,0.4921875,0.734375
case_0467.jpg,tseg,120,164,L4/L5,0.46875,0.640625
case_0467.jpg,tseg,120,135,L3/L4,0.46875,0.52734375
case_0467.jpg,tseg,123,108,L2/L3,0.48046875,0.421875
case_0467.jpg,tseg,128,80,L1/L2,0.5,0.3125
case_0472.jpg,tseg,125,188,L5/S1,0.48828125,0.734375
case_0472.jpg,tseg,120,164,L4/L5,0.46875,0.640625
case_0472.jpg,tseg,121,138,L3/L4,0.47265625,0.5390625
case_0472.jpg,tseg,127,110,L2/L3,0.49609375,0.4296875
case_0472.jpg,tseg,135,81,L1/L2,0.52734375,0.31640625
case_0475.jpg,tseg,123,195,L5/S1,0.48046875,0.76171875
case_0475.jpg,tseg,117,168,L4/L5,0.45703125,0.65625
case_0475.jpg,tseg,125,139,L3/L4,0.48828125,0.54296875
case_0475.jpg,tseg,132,109,L2/L3,0.515625,0.42578125
case_0475.jpg,tseg,142,82,L1/L2,0.5546875,0.3203125
case_0479.jpg,tseg,130,195,L5/S1,0.5078125,0.76171875
case_0479.jpg,tseg,118,170,L4/L5,0.4609375,0.6640625
case_0479.jpg,tseg,116,143,L3/L4,0.453125,0.55859375
case_0479.jpg,tseg,116,111,L2/L3,0.453125,0.43359375
case_0479.jpg,tseg,120,80,L1/L2,0.46875,0.3125
case_0481.jpg,tseg,126,192,L5/S1,0.4921875,0.75
case_0481.jpg,tseg,120,168,L4/L5,0.46875,0.65625
case_0481.jpg,tseg,119,138,L3/L4,0.46484375,0.5390625
case_0481.jpg,tseg,124,109,L2/L3,0.484375,0.42578125
case_0481.jpg,tseg,129,81,L1/L2,0.50390625,0.31640625
case_0482.jpg,tseg,117,186,L5/S1,0.45703125,0.7265625
case_0482.jpg,tseg,108,159,L4/L5,0.421875,0.62109375
case_0482.jpg,tseg,109,129,L3/L4,0.42578125,0.50390625
case_0482.jpg,tseg,119,97,L2/L3,0.46484375,0.37890625
case_0482.jpg,tseg,130,64,L1/L2,0.5078125,0.25
case_0485.jpg,tseg,127,197,L5/S1,0.49609375,0.76953125
case_0485.jpg,tseg,117,177,L4/L5,0.45703125,0.69140625
case_0485.jpg,tseg,115,154,L3/L4,0.44921875,0.6015625
case_0485.jpg,tseg,119,129,L2/L3,0.46484375,0.50390625
case_0485.jpg,tseg,126,102,L1/L2,0.4921875,0.3984375
case_0487.jpg,tseg,124,195,L5/S1,0.484375,0.76171875
case_0487.jpg,tseg,112,177,L4/L5,0.4375,0.69140625
case_0487.jpg,tseg,112,147,L3/L4,0.4375,0.57421875
case_0487.jpg,tseg,115,115,L2/L3,0.44921875,0.44921875
case_0487.jpg,tseg,121,85,L1/L2,0.47265625,0.33203125
case_0488.jpg,tseg,129,192,L5/S1,0.50390625,0.75
case_0488.jpg,tseg,119,166,L4/L5,0.46484375,0.6484375
case_0488.jpg,tseg,115,139,L3/L4,0.44921875,0.54296875
case_0488.jpg,tseg,115,109,L2/L3,0.44921875,0.42578125
case_0488.jpg,tseg,120,82,L1/L2,0.46875,0.3203125
case_0495.jpg,tseg,123,196,L5/S1,0.48046875,0.765625
case_0495.jpg,tseg,117,170,L4/L5,0.45703125,0.6640625
case_0495.jpg,tseg,115,141,L3/L4,0.44921875,0.55078125
case_0495.jpg,tseg,121,112,L2/L3,0.47265625,0.4375
case_0495.jpg,tseg,126,82,L1/L2,0.4921875,0.3203125
case_0498.jpg,tseg,130,191,L5/S1,0.5078125,0.74609375
case_0498.jpg,tseg,122,166,L4/L5,0.4765625,0.6484375
case_0498.jpg,tseg,123,139,L3/L4,0.48046875,0.54296875
case_0498.jpg,tseg,128,111,L2/L3,0.5,0.43359375
case_0498.jpg,tseg,135,81,L1/L2,0.52734375,0.31640625
case_0499.jpg,tseg,130,198,L5/S1,0.5078125,0.7734375
case_0499.jpg,tseg,123,171,L4/L5,0.48046875,0.66796875
case_0499.jpg,tseg,116,143,L3/L4,0.453125,0.55859375
case_0499.jpg,tseg,118,113,L2/L3,0.4609375,0.44140625
case_0499.jpg,tseg,123,84,L1/L2,0.48046875,0.328125
case_0502.jpg,tseg,119,193,L5/S1,0.46484375,0.75390625
case_0502.jpg,tseg,120,168,L4/L5,0.46875,0.65625
case_0502.jpg,tseg,123,140,L3/L4,0.48046875,0.546875
case_0502.jpg,tseg,133,110,L2/L3,0.51953125,0.4296875
case_0502.jpg,tseg,137,82,L1/L2,0.53515625,0.3203125
case_0506.jpg,tseg,130,188,L5/S1,0.5078125,0.734375
case_0506.jpg,tseg,124,166,L4/L5,0.484375,0.6484375
case_0506.jpg,tseg,125,142,L3/L4,0.48828125,0.5546875
case_0506.jpg,tseg,130,113,L2/L3,0.5078125,0.44140625
case_0506.jpg,tseg,142,86,L1/L2,0.5546875,0.3359375
case_0507.jpg,tseg,122,194,L5/S1,0.4765625,0.7578125
case_0507.jpg,tseg,116,169,L4/L5,0.453125,0.66015625
case_0507.jpg,tseg,115,139,L3/L4,0.44921875,0.54296875
case_0507.jpg,tseg,119,112,L2/L3,0.46484375,0.4375
case_0507.jpg,tseg,126,81,L1/L2,0.4921875,0.31640625
case_0509.jpg,tseg,118,195,L5/S1,0.4609375,0.76171875
case_0509.jpg,tseg,114,171,L4/L5,0.4453125,0.66796875
case_0509.jpg,tseg,115,144,L3/L4,0.44921875,0.5625
case_0509.jpg,tseg,122,113,L2/L3,0.4765625,0.44140625
case_0509.jpg,tseg,131,84,L1/L2,0.51171875,0.328125
case_0510.jpg,tseg,126,192,L5/S1,0.4921875,0.75
case_0510.jpg,tseg,124,168,L4/L5,0.484375,0.65625
case_0510.jpg,tseg,127,137,L3/L4,0.49609375,0.53515625
case_0510.jpg,tseg,133,106,L2/L3,0.51953125,0.4140625
case_0510.jpg,tseg,140,78,L1/L2,0.546875,0.3046875
case_0512.jpg,tseg,136,202,L5/S1,0.53125,0.7890625
case_0512.jpg,tseg,122,182,L4/L5,0.4765625,0.7109375
case_0512.jpg,tseg,118,157,L3/L4,0.4609375,0.61328125
case_0512.jpg,tseg,118,131,L2/L3,0.4609375,0.51171875
case_0512.jpg,tseg,123,104,L1/L2,0.48046875,0.40625
case_0519.jpg,tseg,124,195,L5/S1,0.484375,0.76171875
case_0519.jpg,tseg,115,168,L4/L5,0.44921875,0.65625
case_0519.jpg,tseg,114,141,L3/L4,0.4453125,0.55078125
case_0519.jpg,tseg,119,112,L2/L3,0.46484375,0.4375
case_0519.jpg,tseg,125,84,L1/L2,0.48828125,0.328125
case_0521.jpg,tseg,123,197,L5/S1,0.48046875,0.76953125
case_0521.jpg,tseg,118,168,L4/L5,0.4609375,0.65625
case_0521.jpg,tseg,115,139,L3/L4,0.44921875,0.54296875
case_0521.jpg,tseg,118,109,L2/L3,0.4609375,0.42578125
case_0521.jpg,tseg,120,80,L1/L2,0.46875,0.3125
case_0522.jpg,tseg,127,189,L5/S1,0.49609375,0.73828125
case_0522.jpg,tseg,122,163,L4/L5,0.4765625,0.63671875
case_0522.jpg,tseg,126,135,L3/L4,0.4921875,0.52734375
case_0522.jpg,tseg,130,109,L2/L3,0.5078125,0.42578125
case_0522.jpg,tseg,137,79,L1/L2,0.53515625,0.30859375
case_0526.jpg,tseg,127,198,L5/S1,0.49609375,0.7734375
case_0526.jpg,tseg,122,170,L4/L5,0.4765625,0.6640625
case_0526.jpg,tseg,126,140,L3/L4,0.4921875,0.546875
case_0526.jpg,tseg,137,113,L2/L3,0.53515625,0.44140625
case_0526.jpg,tseg,146,82,L1/L2,0.5703125,0.3203125
case_0528.jpg,tseg,140,192,L5/S1,0.546875,0.75
case_0528.jpg,tseg,119,174,L4/L5,0.46484375,0.6796875
case_0528.jpg,tseg,106,149,L3/L4,0.4140625,0.58203125
case_0528.jpg,tseg,108,120,L2/L3,0.421875,0.46875
case_0528.jpg,tseg,117,92,L1/L2,0.45703125,0.359375
case_0533.jpg,tseg,123,190,L5/S1,0.48046875,0.7421875
case_0533.jpg,tseg,117,167,L4/L5,0.45703125,0.65234375
case_0533.jpg,tseg,115,141,L3/L4,0.44921875,0.55078125
case_0533.jpg,tseg,121,110,L2/L3,0.47265625,0.4296875
case_0533.jpg,tseg,128,79,L1/L2,0.5,0.30859375
case_0537.jpg,tseg,131,185,L5/S1,0.51171875,0.72265625
case_0537.jpg,tseg,119,162,L4/L5,0.46484375,0.6328125
case_0537.jpg,tseg,116,136,L3/L4,0.453125,0.53125
case_0537.jpg,tseg,123,110,L2/L3,0.48046875,0.4296875
case_0537.jpg,tseg,130,82,L1/L2,0.5078125,0.3203125
case_0539.jpg,tseg,120,197,L5/S1,0.46875,0.76953125
case_0539.jpg,tseg,115,171,L4/L5,0.44921875,0.66796875
case_0539.jpg,tseg,116,141,L3/L4,0.453125,0.55078125
case_0539.jpg,tseg,121,110,L2/L3,0.47265625,0.4296875
case_0539.jpg,tseg,125,82,L1/L2,0.48828125,0.3203125
case_0541.jpg,tseg,114,196,L5/S1,0.4453125,0.765625
case_0541.jpg,tseg,112,170,L4/L5,0.4375,0.6640625
case_0541.jpg,tseg,116,143,L3/L4,0.453125,0.55859375
case_0541.jpg,tseg,124,116,L2/L3,0.484375,0.453125
case_0541.jpg,tseg,130,89,L1/L2,0.5078125,0.34765625
case_0553.jpg,tseg,122,192,L5/S1,0.4765625,0.75
case_0553.jpg,tseg,117,164,L4/L5,0.45703125,0.640625
case_0553.jpg,tseg,123,137,L3/L4,0.48046875,0.53515625
case_0553.jpg,tseg,134,110,L2/L3,0.5234375,0.4296875
case_0553.jpg,tseg,141,81,L1/L2,0.55078125,0.31640625
case_0557.jpg,tseg,119,194,L5/S1,0.46484375,0.7578125
case_0557.jpg,tseg,115,166,L4/L5,0.44921875,0.6484375
case_0557.jpg,tseg,119,138,L3/L4,0.46484375,0.5390625
case_0557.jpg,tseg,125,109,L2/L3,0.48828125,0.42578125
case_0557.jpg,tseg,126,80,L1/L2,0.4921875,0.3125
case_0559.jpg,tseg,129,192,L5/S1,0.50390625,0.75
case_0559.jpg,tseg,124,168,L4/L5,0.484375,0.65625
case_0559.jpg,tseg,121,138,L3/L4,0.47265625,0.5390625
case_0559.jpg,tseg,121,109,L2/L3,0.47265625,0.42578125
case_0559.jpg,tseg,128,80,L1/L2,0.5,0.3125
case_0563.jpg,tseg,124,193,L5/S1,0.484375,0.75390625
case_0563.jpg,tseg,117,170,L4/L5,0.45703125,0.6640625
case_0563.jpg,tseg,117,139,L3/L4,0.45703125,0.54296875
case_0563.jpg,tseg,120,112,L2/L3,0.46875,0.4375
case_0563.jpg,tseg,126,81,L1/L2,0.4921875,0.31640625
case_0568.jpg,tseg,128,196,L5/S1,0.5,0.765625
case_0568.jpg,tseg,117,175,L4/L5,0.45703125,0.68359375
case_0568.jpg,tseg,115,143,L3/L4,0.44921875,0.55859375
case_0568.jpg,tseg,119,112,L2/L3,0.46484375,0.4375
case_0568.jpg,tseg,124,82,L1/L2,0.484375,0.3203125
case_0570.jpg,tseg,122,189,L5/S1,0.4765625,0.73828125
case_0570.jpg,tseg,118,163,L4/L5,0.4609375,0.63671875
case_0570.jpg,tseg,120,135,L3/L4,0.46875,0.52734375
case_0570.jpg,tseg,127,106,L2/L3,0.49609375,0.4140625
case_0570.jpg,tseg,133,80,L1/L2,0.51953125,0.3125
case_0571.jpg,tseg,125,191,L5/S1,0.48828125,0.74609375
case_0571.jpg,tseg,120,166,L4/L5,0.46875,0.6484375
case_0571.jpg,tseg,124,138,L3/L4,0.484375,0.5390625
case_0571.jpg,tseg,131,110,L2/L3,0.51171875,0.4296875
case_0571.jpg,tseg,139,79,L1/L2,0.54296875,0.30859375
case_0580.jpg,tseg,124,195,L5/S1,0.484375,0.76171875
case_0580.jpg,tseg,119,174,L4/L5,0.46484375,0.6796875
case_0580.jpg,tseg,116,144,L3/L4,0.453125,0.5625
case_0580.jpg,tseg,115,115,L2/L3,0.44921875,0.44921875
case_0580.jpg,tseg,124,85,L1/L2,0.484375,0.33203125
case_0586.jpg,tseg,124,195,L5/S1,0.484375,0.76171875
case_0586.jpg,tseg,121,167,L4/L5,0.47265625,0.65234375
case_0586.jpg,tseg,121,138,L3/L4,0.47265625,0.5390625
case_0586.jpg,tseg,121,108,L2/L3,0.47265625,0.421875
case_0586.jpg,tseg,124,79,L1/L2,0.484375,0.30859375
case_0587.jpg,tseg,132,196,L5/S1,0.515625,0.765625
case_0587.jpg,tseg,128,171,L4/L5,0.5,0.66796875
case_0587.jpg,tseg,127,143,L3/L4,0.49609375,0.55859375
case_0587.jpg,tseg,129,114,L2/L3,0.50390625,0.4453125
case_0587.jpg,tseg,138,84,L1/L2,0.5390625,0.328125
case_0589.jpg,tseg,122,196,L5/S1,0.4765625,0.765625
case_0589.jpg,tseg,114,174,L4/L5,0.4453125,0.6796875
case_0589.jpg,tseg,114,149,L3/L4,0.4453125,0.58203125
case_0589.jpg,tseg,123,121,L2/L3,0.48046875,0.47265625
case_0589.jpg,tseg,131,94,L1/L2,0.51171875,0.3671875
case_0596.jpg,tseg,118,193,L5/S1,0.4609375,0.75390625
case_0596.jpg,tseg,113,170,L4/L5,0.44140625,0.6640625
case_0596.jpg,tseg,115,142,L3/L4,0.44921875,0.5546875
case_0596.jpg,tseg,123,114,L2/L3,0.48046875,0.4453125
case_0596.jpg,tseg,130,85,L1/L2,0.5078125,0.33203125
case_0600.jpg,tseg,131,195,L5/S1,0.51171875,0.76171875
case_0600.jpg,tseg,126,166,L4/L5,0.4921875,0.6484375
case_0600.jpg,tseg,124,137,L3/L4,0.484375,0.53515625
case_0600.jpg,tseg,125,111,L2/L3,0.48828125,0.43359375
case_0600.jpg,tseg,134,83,L1/L2,0.5234375,0.32421875
case_0604.jpg,tseg,124,193,L5/S1,0.484375,0.75390625
case_0604.jpg,tseg,117,169,L4/L5,0.45703125,0.66015625
case_0604.jpg,tseg,116,141,L3/L4,0.453125,0.55078125
case_0604.jpg,tseg,120,112,L2/L3,0.46875,0.4375
case_0604.jpg,tseg,128,84,L1/L2,0.5,0.328125
case_0606.jpg,tseg,130,194,L5/S1,0.5078125,0.7578125
case_0606.jpg,tseg,124,167,L4/L5,0.484375,0.65234375
case_0606.jpg,tseg,125,137,L3/L4,0.48828125,0.53515625
case_0606.jpg,tseg,130,109,L2/L3,0.5078125,0.42578125
case_0606.jpg,tseg,134,82,L1/L2,0.5234375,0.3203125
case_0611.jpg,tseg,124,193,L5/S1,0.484375,0.75390625
case_0611.jpg,tseg,119,169,L4/L5,0.46484375,0.66015625
case_0611.jpg,tseg,116,141,L3/L4,0.453125,0.55078125
case_0611.jpg,tseg,116,111,L2/L3,0.453125,0.43359375
case_0611.jpg,tseg,117,81,L1/L2,0.45703125,0.31640625
case_0614.jpg,tseg,120,185,L5/S1,0.46875,0.72265625
case_0614.jpg,tseg,115,159,L4/L5,0.44921875,0.62109375
case_0614.jpg,tseg,114,126,L3/L4,0.4453125,0.4921875
case_0614.jpg,tseg,117,95,L2/L3,0.45703125,0.37109375
case_0614.jpg,tseg,124,61,L1/L2,0.484375,0.23828125
case_0615.jpg,tseg,120,183,L5/S1,0.46875,0.71484375
case_0615.jpg,tseg,112,156,L4/L5,0.4375,0.609375
case_0615.jpg,tseg,116,125,L3/L4,0.453125,0.48828125
case_0615.jpg,tseg,121,91,L2/L3,0.47265625,0.35546875
case_0615.jpg,tseg,128,58,L1/L2,0.5,0.2265625
case_0616.jpg,tseg,117,192,L5/S1,0.45703125,0.75
case_0616.jpg,tseg,111,168,L4/L5,0.43359375,0.65625
case_0616.jpg,tseg,112,140,L3/L4,0.4375,0.546875
case_0616.jpg,tseg,117,110,L2/L3,0.45703125,0.4296875
case_0616.jpg,tseg,125,81,L1/L2,0.48828125,0.31640625
case_0620.jpg,tseg,132,202,L5/S1,0.515625,0.7890625
case_0620.jpg,tseg,113,188,L4/L5,0.44140625,0.734375
case_0620.jpg,tseg,110,164,L3/L4,0.4296875,0.640625
case_0620.jpg,tseg,115,136,L2/L3,0.44921875,0.53125
case_0620.jpg,tseg,121,107,L1/L2,0.47265625,0.41796875
case_0629.jpg,tseg,130,193,L5/S1,0.5078125,0.75390625
case_0629.jpg,tseg,120,167,L4/L5,0.46875,0.65234375
case_0629.jpg,tseg,119,139,L3/L4,0.46484375,0.54296875
case_0629.jpg,tseg,119,113,L2/L3,0.46484375,0.44140625
case_0629.jpg,tseg,126,83,L1/L2,0.4921875,0.32421875
case_0630.jpg,tseg,124,193,L5/S1,0.484375,0.75390625
case_0630.jpg,tseg,120,166,L4/L5,0.46875,0.6484375
case_0630.jpg,tseg,118,137,L3/L4,0.4609375,0.53515625
case_0630.jpg,tseg,119,108,L2/L3,0.46484375,0.421875
case_0630.jpg,tseg,122,78,L1/L2,0.4765625,0.3046875
case_0636.jpg,tseg,121,191,L5/S1,0.47265625,0.74609375
case_0636.jpg,tseg,115,165,L4/L5,0.44921875,0.64453125
case_0636.jpg,tseg,117,136,L3/L4,0.45703125,0.53125
case_0636.jpg,tseg,130,108,L2/L3,0.5078125,0.421875
case_0636.jpg,tseg,141,81,L1/L2,0.55078125,0.31640625
case_0645.jpg,tseg,118,192,L5/S1,0.4609375,0.75
case_0645.jpg,tseg,118,167,L4/L5,0.4609375,0.65234375
case_0645.jpg,tseg,122,141,L3/L4,0.4765625,0.55078125
case_0645.jpg,tseg,125,113,L2/L3,0.48828125,0.44140625
case_0645.jpg,tseg,128,78,L1/L2,0.5,0.3046875
case_0647.jpg,tseg,124,192,L5/S1,0.484375,0.75
case_0647.jpg,tseg,117,170,L4/L5,0.45703125,0.6640625
case_0647.jpg,tseg,122,142,L3/L4,0.4765625,0.5546875
case_0647.jpg,tseg,129,112,L2/L3,0.50390625,0.4375
case_0647.jpg,tseg,136,80,L1/L2,0.53125,0.3125
case_0653.jpg,tseg,123,190,L5/S1,0.48046875,0.7421875
case_0653.jpg,tseg,120,163,L4/L5,0.46875,0.63671875
case_0653.jpg,tseg,122,136,L3/L4,0.4765625,0.53125
case_0653.jpg,tseg,127,107,L2/L3,0.49609375,0.41796875
case_0653.jpg,tseg,133,81,L1/L2,0.51953125,0.31640625
case_0665.jpg,tseg,123,197,L5/S1,0.48046875,0.76953125
case_0665.jpg,tseg,114,176,L4/L5,0.4453125,0.6875
case_0665.jpg,tseg,116,152,L3/L4,0.453125,0.59375
case_0665.jpg,tseg,124,127,L2/L3,0.484375,0.49609375
case_0665.jpg,tseg,133,103,L1/L2,0.51953125,0.40234375
case_0667.jpg,tseg,135,195,L5/S1,0.52734375,0.76171875
case_0667.jpg,tseg,124,173,L4/L5,0.484375,0.67578125
case_0667.jpg,tseg,119,143,L3/L4,0.46484375,0.55859375
case_0667.jpg,tseg,118,114,L2/L3,0.4609375,0.4453125
case_0667.jpg,tseg,124,85,L1/L2,0.484375,0.33203125
case_0669.jpg,tseg,135,192,L5/S1,0.52734375,0.75
case_0669.jpg,tseg,129,169,L4/L5,0.50390625,0.66015625
case_0669.jpg,tseg,128,141,L3/L4,0.5,0.55078125
case_0669.jpg,tseg,127,109,L2/L3,0.49609375,0.42578125
case_0669.jpg,tseg,128,77,L1/L2,0.5,0.30078125
case_0673.jpg,tseg,123,195,L5/S1,0.48046875,0.76171875
case_0673.jpg,tseg,120,167,L4/L5,0.46875,0.65234375
case_0673.jpg,tseg,119,138,L3/L4,0.46484375,0.5390625
case_0673.jpg,tseg,122,110,L2/L3,0.4765625,0.4296875
case_0673.jpg,tseg,130,84,L1/L2,0.5078125,0.328125
case_0675.jpg,tseg,130,193,L5/S1,0.5078125,0.75390625
case_0675.jpg,tseg,123,166,L4/L5,0.48046875,0.6484375
case_0675.jpg,tseg,120,139,L3/L4,0.46875,0.54296875
case_0675.jpg,tseg,124,110,L2/L3,0.484375,0.4296875
case_0675.jpg,tseg,127,81,L1/L2,0.49609375,0.31640625
case_0676.jpg,tseg,125,194,L5/S1,0.48828125,0.7578125
case_0676.jpg,tseg,119,167,L4/L5,0.46484375,0.65234375
case_0676.jpg,tseg,119,140,L3/L4,0.46484375,0.546875
case_0676.jpg,tseg,124,111,L2/L3,0.484375,0.43359375
case_0676.jpg,tseg,128,81,L1/L2,0.5,0.31640625
case_0677.jpg,tseg,126,192,L5/S1,0.4921875,0.75
case_0677.jpg,tseg,117,171,L4/L5,0.45703125,0.66796875
case_0677.jpg,tseg,114,143,L3/L4,0.4453125,0.55859375
case_0677.jpg,tseg,117,111,L2/L3,0.45703125,0.43359375
case_0677.jpg,tseg,123,82,L1/L2,0.48046875,0.3203125
case_0679.jpg,tseg,137,194,L5/S1,0.53515625,0.7578125
case_0679.jpg,tseg,129,168,L4/L5,0.50390625,0.65625
case_0679.jpg,tseg,124,146,L3/L4,0.484375,0.5703125
case_0679.jpg,tseg,123,115,L2/L3,0.48046875,0.44921875
case_0679.jpg,tseg,125,84,L1/L2,0.48828125,0.328125
case_0683.jpg,tseg,128,190,L5/S1,0.5,0.7421875
case_0683.jpg,tseg,118,164,L4/L5,0.4609375,0.640625
case_0683.jpg,tseg,116,135,L3/L4,0.453125,0.52734375
case_0683.jpg,tseg,124,107,L2/L3,0.484375,0.41796875
case_0683.jpg,tseg,136,83,L1/L2,0.53125,0.32421875
case_0684.jpg,tseg,121,193,L5/S1,0.47265625,0.75390625
case_0684.jpg,tseg,117,167,L4/L5,0.45703125,0.65234375
case_0684.jpg,tseg,119,137,L3/L4,0.46484375,0.53515625
case_0684.jpg,tseg,122,106,L2/L3,0.4765625,0.4140625
case_0684.jpg,tseg,125,77,L1/L2,0.48828125,0.30078125
case_0697.jpg,tseg,138,189,L5/S1,0.5390625,0.73828125
case_0697.jpg,tseg,126,167,L4/L5,0.4921875,0.65234375
case_0697.jpg,tseg,125,141,L3/L4,0.48828125,0.55078125
case_0697.jpg,tseg,119,114,L2/L3,0.46484375,0.4453125
case_0697.jpg,tseg,121,85,L1/L2,0.47265625,0.33203125
case_0703.jpg,tseg,124,195,L5/S1,0.484375,0.76171875
case_0703.jpg,tseg,118,168,L4/L5,0.4609375,0.65625
case_0703.jpg,tseg,122,140,L3/L4,0.4765625,0.546875
case_0703.jpg,tseg,130,111,L2/L3,0.5078125,0.43359375
case_0703.jpg,tseg,137,81,L1/L2,0.53515625,0.31640625
case_0704.jpg,tseg,120,191,L5/S1,0.46875,0.74609375
case_0704.jpg,tseg,114,164,L4/L5,0.4453125,0.640625
case_0704.jpg,tseg,117,136,L3/L4,0.45703125,0.53125
case_0704.jpg,tseg,127,110,L2/L3,0.49609375,0.4296875
case_0704.jpg,tseg,135,83,L1/L2,0.52734375,0.32421875
case_0706.jpg,tseg,126,197,L5/S1,0.4921875,0.76953125
case_0706.jpg,tseg,119,169,L4/L5,0.46484375,0.66015625
case_0706.jpg,tseg,118,140,L3/L4,0.4609375,0.546875
case_0706.jpg,tseg,122,112,L2/L3,0.4765625,0.4375
case_0706.jpg,tseg,129,82,L1/L2,0.50390625,0.3203125
case_0708.jpg,tseg,145,187,L5/S1,0.56640625,0.73046875
case_0708.jpg,tseg,124,170,L4/L5,0.484375,0.6640625
case_0708.jpg,tseg,111,143,L3/L4,0.43359375,0.55859375
case_0708.jpg,tseg,109,116,L2/L3,0.42578125,0.453125
case_0708.jpg,tseg,114,88,L1/L2,0.4453125,0.34375
case_0709.jpg,tseg,124,187,L5/S1,0.484375,0.73046875
case_0709.jpg,tseg,119,158,L4/L5,0.46484375,0.6171875
case_0709.jpg,tseg,120,129,L3/L4,0.46875,0.50390625
case_0709.jpg,tseg,125,104,L2/L3,0.48828125,0.40625
case_0709.jpg,tseg,130,79,L1/L2,0.5078125,0.30859375
case_0712.jpg,tseg,129,190,L5/S1,0.50390625,0.7421875
case_0712.jpg,tseg,121,169,L4/L5,0.47265625,0.66015625
case_0712.jpg,tseg,119,139,L3/L4,0.46484375,0.54296875
case_0712.jpg,tseg,122,113,L2/L3,0.4765625,0.44140625
case_0712.jpg,tseg,129,83,L1/L2,0.50390625,0.32421875
case_0714.jpg,tseg,131,195,L5/S1,0.51171875,0.76171875
case_0714.jpg,tseg,123,170,L4/L5,0.48046875,0.6640625
case_0714.jpg,tseg,124,140,L3/L4,0.484375,0.546875
case_0714.jpg,tseg,129,115,L2/L3,0.50390625,0.44921875
case_0714.jpg,tseg,137,85,L1/L2,0.53515625,0.33203125
case_0715.jpg,tseg,131,184,L5/S1,0.51171875,0.71875
case_0715.jpg,tseg,121,156,L4/L5,0.47265625,0.609375
case_0715.jpg,tseg,116,127,L3/L4,0.453125,0.49609375
case_0715.jpg,tseg,118,95,L2/L3,0.4609375,0.37109375
case_0715.jpg,tseg,124,63,L1/L2,0.484375,0.24609375
case_0720.jpg,tseg,128,194,L5/S1,0.5,0.7578125
case_0720.jpg,tseg,125,170,L4/L5,0.48828125,0.6640625
case_0720.jpg,tseg,128,141,L3/L4,0.5,0.55078125
case_0720.jpg,tseg,131,111,L2/L3,0.51171875,0.43359375
case_0720.jpg,tseg,139,80,L1/L2,0.54296875,0.3125
case_0723.jpg,tseg,117,191,L5/S1,0.45703125,0.74609375
case_0723.jpg,tseg,114,167,L4/L5,0.4453125,0.65234375
case_0723.jpg,tseg,113,140,L3/L4,0.44140625,0.546875
case_0723.jpg,tseg,119,113,L2/L3,0.46484375,0.44140625
case_0723.jpg,tseg,126,84,L1/L2,0.4921875,0.328125
case_0724.jpg,tseg,128,193,L5/S1,0.5,0.75390625
case_0724.jpg,tseg,124,166,L4/L5,0.484375,0.6484375
case_0724.jpg,tseg,125,137,L3/L4,0.48828125,0.53515625
case_0724.jpg,tseg,130,107,L2/L3,0.5078125,0.41796875
case_0724.jpg,tseg,137,78,L1/L2,0.53515625,0.3046875
case_0725.jpg,tseg,126,197,L5/S1,0.4921875,0.76953125
case_0725.jpg,tseg,118,173,L4/L5,0.4609375,0.67578125
case_0725.jpg,tseg,115,144,L3/L4,0.44921875,0.5625
case_0725.jpg,tseg,117,112,L2/L3,0.45703125,0.4375
case_0725.jpg,tseg,128,86,L1/L2,0.5,0.3359375
case_0726.jpg,tseg,112,195,L5/S1,0.4375,0.76171875
case_0726.jpg,tseg,113,169,L4/L5,0.44140625,0.66015625
case_0726.jpg,tseg,118,139,L3/L4,0.4609375,0.54296875
case_0726.jpg,tseg,124,110,L2/L3,0.484375,0.4296875
case_0726.jpg,tseg,132,81,L1/L2,0.515625,0.31640625
case_0731.jpg,tseg,112,199,L5/S1,0.4375,0.77734375
case_0731.jpg,tseg,110,172,L4/L5,0.4296875,0.671875
